a0,b0,c0,beta,p5,Media,Variancia,Assimetria,Curtose,ACF_5,ACF_10,ACF_15,ACF_20,ACF_Q1,ACF_Q2
0.7283990228028641,0.6633089207836089,0.7355498390872037,0.11193182264549904,0.08555506628247522,0.000364661211927526,1.8380466229708435e-05,0.6477758659410187,3.32631115118531,-0.052508598650629304,-0.06851269775409621,-0.06353876038337133,-0.07022926559140513,0.14330304253742931,0.062302369014432174
0.7293435751137647,0.887559546258031,0.8980441239857453,0.11222163335387235,0.1299189115286301,0.0003729744843863178,5.883535627938884e-05,0.7797130688257505,3.5305119441541093,-0.03840552179073402,-0.06712024198977032,-0.007153310672136166,-0.11805587337081179,0.2329852303901058,0.03730934064997457
0.5605728679208505,0.7243672633234717,0.7385958904392117,0.29665509435769793,0.12924266720364896,0.0005264880036909723,2.486904500262968e-05,0.4967182559230867,3.115020800393119,0.029094772405844245,-0.03492480147614027,-0.09184274829075295,-0.06766198955991624,0.194109389153588,0.0014738692144494747
0.5124104445569629,0.6548384157165622,0.5243769214221524,0.12768407027921636,0.08379003996233829,0.0001494907622003262,8.149073079740294e-06,0.4630377863605552,3.297271103628069,0.04054346725278069,-0.06358829810803872,-0.11062920917210961,-0.06746708816290396,0.2894089890254863,0.19060091393984996
0.8835733710865874,0.7195039384036707,0.6871446084628546,0.129462258397257,0.1417095796132541,-5.9845291831995466e-05,3.5494005742145924e-05,0.7642946374834094,3.877988575042358,-0.07851492630459894,-0.06280739537054394,0.047364823793683536,-0.09928277849400574,0.19203922498205134,-0.01167641366992632
0.5669437092744227,0.7418254408413483,0.7192430924094098,0.21391080578271038,0.10640408911013921,0.00031898974859553706,2.0061954649797598e-05,0.6217640207162585,3.45567447804284,-0.049972423474174535,-0.035165586944605316,-0.06246271623837502,-0.10636316798699863,0.2048262123329914,0.03388804713407689
0.5502599686811636,0.5925205703674369,0.5010396577423394,0.15844661734332047,0.08728506273925651,0.00025470253735592645,6.939329800392815e-06,0.46088213850415716,3.1012687296644,-0.004133300604824402,-0.0033799350243759463,0.005689142531257147,-0.11505830515048762,0.07608589750010573,-0.027367803404049863
0.8172883225472791,0.5288317291785245,0.6294023471488662,0.19967262738834923,0.13034789772812974,0.00037485240938725,2.1050508962809496e-05,0.7053805216767335,3.809672151081177,-0.10957264726482008,-0.07740512038683386,0.05034428226688854,-0.08423978454151873,0.09567467882668693,-0.02367158019708763
0.518126352363968,0.682233111368894,0.5445823792975613,0.15622431663125308,0.06000749345416685,6.461916433891746e-05,4.052456955392315e-06,0.4121684466383866,3.468898537596451,-0.02668088329941451,-0.05771908255999143,0.007777207478232427,-0.13272751162930835,0.07903678830371937,-0.016215087804955484
0.6996544865554423,0.6406493551323507,0.8551578059614598,0.28906067657472156,0.06095429814308593,0.00010777713857529158,7.2311321043272e-06,0.5574578242119489,3.14702116154904,0.007478752026025564,-0.023831182526633677,-0.02092955004406845,-0.11590231836505925,0.14196591101370354,-0.013941546446360746
0.6957749205927992,0.5353652856642441,0.8365528045347381,0.29785272724675727,0.10465476501376093,0.0005353283079282522,2.0503386738983174e-05,0.5153531157025785,2.984354274042217,-0.08764862985322423,-0.020852992375756482,-0.0012942138565462218,-0.022170647830270736,0.12258189706830527,-0.026473529197594794
0.8284559900920805,0.7322313863417342,0.8970691099340931,0.23802652262988905,0.1331555489996674,0.000818661289212049,4.7263160983269465e-05,0.7440450778274917,3.334750148318616,-0.12930033942709412,-0.046349590338358594,-0.013698564604975219,0.012749433404233873,0.17652657164210506,-0.0013308383807342852
0.7365011188911953,0.6880356595842162,0.7444373125350066,0.1519647702387324,0.1456422469329896,0.0008892616284083959,4.9313419683030184e-05,0.6806849220417073,3.03660309692421,-0.14480701377242158,0.011922957452109723,-0.0340216458769741,-0.08117988983637714,0.14051154581512926,0.04843637930652368
0.8284449443630362,0.6281292447870523,0.6418855785291528,0.281071500824276,0.09649835883045821,0.00013392937424160816,1.1382933797680494e-05,0.5745137394067636,3.6246067634598287,-0.016377250205486648,-0.04663782759921252,0.041215906265495934,-0.09334103815262976,0.21230206470636548,-0.04245302024249069
0.5174737951456927,0.5262312598807404,0.8311912331768468,0.28260480435056234,0.14346011297735273,0.0005367558515613072,4.423798103771346e-05,0.5701536132993974,3.0849673165882363,-0.030971966863553406,-0.061797206250899406,-0.06873077073536715,-0.055661212095920704,0.19731329610295528,0.026046247430613203
0.7097207051250555,0.5534110675022994,0.577304301675559,0.15122552607435422,0.10343592840871846,0.00017990077306007194,1.4311110103222914e-05,0.6296794785419326,3.07723871891569,-0.04479508468000794,-0.01702412020990234,0.056290638111287726,-0.08107596965987701,0.14213676140043668,-0.011621711511450115
0.5799841680300712,0.6180232971374441,0.6928891772560299,0.2831899042193453,0.13656760877651153,0.0002999846009041436,2.4551803910510832e-05,0.6610953586443058,3.5188004375248374,-0.08955414102551962,-0.09555661430171816,0.03383704233892226,-0.05850084148937588,0.23531051456211455,0.07917447278590817
0.600796074726037,0.8848456859775274,0.6860914619176091,0.2826614111778708,0.08354979518572211,0.0002105143905084012,1.1384049669446105e-05,0.6586456628441075,3.3267538787346944,0.05744342934848516,-0.043366242089613205,-0.029640327008118156,-0.18980268522034405,0.3250206412301022,0.07256768700445851
0.5134784865767203,0.77640680433211,0.6293296851865978,0.19668823398556468,0.11836951030742728,0.00024705443505892283,1.7761022246078516e-05,0.4032651257746552,3.4327347704399913,-0.02390465578492043,-0.044883894453710285,-0.04071177550135752,-0.052318503451546775,0.17644876231446677,-0.00292961745618912
